Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007005~mitochondrion organization	27	2.364273204903678	6.581390160918116E-9	RAB3A, OXA1L, SPG7, GRPEL1, SAMM50, MTX2, TIMM10, TIMM50, PRDX3, AKT1, MRPL12, CASP7, BCL2, GFM1, SYNJ2, DNAJA3, DNM1L, OPA1, TMEM70, MUL1, SOD2, PPIF, LETM1, TIMM8A1, RNF7, PTCD2, TOMM22	762	114	12092	3.758392043099876	2.1376127001704326E-5	2.1376127001704326E-5	1.1955750423009448E-5
GOTERM_BP_FAT	GO:0051186~cofactor metabolic process	36	3.1523642732049035	3.702796134516582E-8	OGDH, PDHB, HIBADH, MTHFD1, GPHN, ACSS1, ALAS1, GSTK1, VNN1, LIAS, SUCLA2, DCAKD, NMNAT3, GPD2, DLST, RGD1307929, FECH, SUCLG2, ALDH5A1, HMBS, COQ9, DLAT, IDH3A, SOD2, OXSM, HAGH, DBT, COQ3, CTH, COQ2, GCK, SDHD, SPTA1, FLAD1, DCXR, SPTB	762	202	12092	2.828096982926639	1.2025958897188271E-4	6.013160239071169E-5	6.72649599908759E-5
GOTERM_BP_FAT	GO:0006732~coenzyme metabolic process	31	2.714535901926445	5.7158777031455555E-8	OGDH, HIBADH, PDHB, MTHFD1, GPHN, ACSS1, GSTK1, VNN1, LIAS, SUCLA2, DCAKD, NMNAT3, GPD2, DLST, RGD1307929, SUCLG2, ALDH5A1, COQ9, DLAT, IDH3A, SOD2, OXSM, HAGH, DBT, COQ3, CTH, COQ2, GCK, SDHD, FLAD1, DCXR	762	160	12092	3.0745734908136484	1.85634480934449E-4	6.188198961309954E-5	1.0383456299223326E-4
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	46	4.028021015761821	6.423865447766632E-7	PYCRL, ATP1B1, ADCY1, BCAT2, RGD1563242, AZIN1, ATP6V1B2, TAS1R2, TGFB2, MTHFD1, GOT2, TYMS, GPHN, ALAS1, GOT1, ATIC, ATP5S, SPR, NMNAT3, DDC, ODC1, SHMT2, FECH, HMBS, ATP1A3, QDPR, ATP1A2, ATP13A3, ATP6V1D, AMPD3, GART, PYCR1, CTH, SLC25A13, ATP6V0E2, ATP9A, ATP6V1E1, ADK, RRM1, NPPB, THNSL1, SPTA1, FLAD1, ALDH9A1, SPTB, PRPS1	762	329	12092	2.2187332966357927	0.002084296997483581	5.214820228258699E-4	0.0011669527332780483
GOTERM_BP_FAT	GO:0018130~heterocycle biosynthetic process	15	1.3134851138353765	3.263469551445266E-6	PYCRL, FECH, HMBS, QDPR, TAS1R2, MTHFD1, PYCR1, ALAS1, GPHN, ADK, LIAS, SPR, SPTA1, FLAD1, SPTB	762	53	12092	4.491160303075324	0.01054378684004953	0.002117707765968424	0.005928251565856524
GOTERM_BP_FAT	GO:0006091~generation of precursor metabolites and energy	35	3.064798598949212	5.762555688265447E-6	OXA1L, TXN2, HK2, HK1, ATP6V1B2, OGDH, PDHB, AKT1, BDNF, GOT1, GYS1, ENO3, SUCLA2, DLST, RGD1307929, SUCLG2, PHKG1, ALDH5A1, EPM2A, CYB5A, CYB5B, DLAT, PFKM, NDUFA10, ATP6V1D, IDH3A, SOD2, SLC25A13, ATP6V0E2, GBE1, GCK, ATP6V1E1, SDHD, GAA, PYGB	762	238	12092	2.3336421182646285	0.01854276257036891	0.003114611968478842	0.010467738858355169
GOTERM_BP_FAT	GO:0008016~regulation of heart contraction	16	1.4010507880910683	7.347302218733201E-6	CAV3, SLC8A1, THRB, GJA1, ATP1A2, ADORA1, TGFB2, ADRB1, HOPX, GAA, ADRA1B, ADRA1A, PEBP1, APLN, ADRA1D, HRC	762	64	12092	3.9671916010498682	0.023581628677330158	0.0034033561631905407	0.013346264922375894
GOTERM_BP_FAT	GO:0015980~energy derivation by oxidation of organic compounds	21	1.838879159369527	9.701338809271628E-6	DLST, OXA1L, RGD1307929, SUCLG2, ALDH5A1, PHKG1, EPM2A, OGDH, IDH3A, SOD2, AKT1, BDNF, SLC25A13, GOT1, GBE1, GCK, SDHD, GYS1, GAA, SUCLA2, PYGB	762	107	12092	3.1144307896092425	0.031018831563133786	0.003931015910791591	0.017621981243665097
GOTERM_BP_FAT	GO:0051188~cofactor biosynthetic process	19	1.6637478108581436	1.6307412417402473E-5	NMNAT3, FECH, HMBS, COQ9, DLAT, PDHB, HAGH, MTHFD1, COQ3, DBT, ALAS1, COQ2, ACSS1, GPHN, LIAS, SPTA1, FLAD1, DCAKD, SPTB	762	93	12092	3.242006039567635	0.05158860264708354	0.005867927997806777	0.02961989355638739
GOTERM_BP_FAT	GO:0043648~dicarboxylic acid metabolic process	12	1.0507880910683012	1.8782139336727094E-5	ME1, GOT2, DLST, ME3, GOT1, SUCLG2, ALDH5A1, STAT5A, OGDH, SUCLA2, IDH3A, PC	762	39	12092	4.8826973551382995	0.05918142807798499	0.006081925902064578	0.034114127832896024
