Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	155	13.572679509632223	1.7806008522660897E-9	GRPEL1, TARS2, CLPB, TTL, PRKAR2A, RALA, PRKACA, TUBG1, SAR1B, RAB21, MTO1, RET, OPA1, SUCLG2, RAN, OLA1, MYO18B, MAPK6, ATP9A, TUBA4A, RAB12, MVK, RGD1564899, ARL8B, SEPT6, RAB10, PCCA, PRPS1, DNAH11, ACADSB, ERBB4, MVD, ACTR3B, FARS2, MAPKAPK2, OAS2, RRAGD, RIOK2, QRSL1, IVD, GFM1, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, EEF1A2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, HSPD1, THNSL1, MYH14, PC, MYH10, STEAP3, ABCF1, KIF22, D2HGDH, SPG7, GTPBP10, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, ARHGAP5, LACE1, PAK4, SLC22A4, ACAD9, SUCLA2, TUBA1B, TOP2A, AKT2, DHCR24, RAP2A, ARL1, KIF11, ACTA1, AIFM1, PHKG1, ERAL1, MCM2, DARS2, KIF16B, PBK, PFKM, CCT6A, NDUFA10, MCM3, PRKCE, TIMM44, MCM5, RAD51, UBE2N, PRKCQ, DDR1, ADK, RRAS2, RRM1, HIPK2, FARSB, PEBP1, TNNI3K, BUB1B, AARS2, NKIRAS2, RASD2, RAB3A, TF, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, EHD4, PDK1, AMHR2, PDK2, DNM1L, ATP1A3, KIF18B, CENPE, ATP1A2, RASL11B, TUBA8, CYBB, GSPT1, GCK, HSPA4L, ABCC8	716	1634	11963	1.5849177396524963	1.746767948063166E-6	1.746767948063166E-6	2.8064190193966E-6
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	146	12.784588441331	1.425156663713022E-8	TARS2, CLPB, TTL, PRKAR2A, RALA, PRKACA, TUBG1, SAR1B, RAB21, RET, OPA1, SUCLG2, RAN, OLA1, MYO18B, MAPK6, ATP9A, TUBA4A, RAB12, MVK, RGD1564899, ARL8B, SEPT6, RAB10, PCCA, PRPS1, DNAH11, ERBB4, MVD, ACTR3B, FARS2, MAPKAPK2, OAS2, RRAGD, RIOK2, QRSL1, GFM1, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, EEF1A2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, HSPD1, THNSL1, MYH14, PC, MYH10, ABCF1, KIF22, SPG7, GTPBP10, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, ARHGAP5, LACE1, PAK4, SLC22A4, SUCLA2, TUBA1B, TOP2A, AKT2, RAP2A, ARL1, KIF11, ACTA1, PHKG1, ERAL1, MCM2, DARS2, KIF16B, PBK, PFKM, CCT6A, NDUFA10, MCM3, PRKCE, TIMM44, MCM5, RAD51, UBE2N, PRKCQ, DDR1, ADK, RRAS2, RRM1, HIPK2, FARSB, PEBP1, TNNI3K, BUB1B, AARS2, RASD2, UGP2, NKIRAS2, RAB3A, TF, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, EHD4, PDK1, AMHR2, PDK2, DNM1L, ATP1A3, KIF18B, CENPE, ATP1A2, RASL11B, TUBA8, GSPT1, GCK, HSPA4L, ABCC8	716	1558	11963	1.5657141730194133	1.3980689197112817E-5	6.990369031179E-6	2.2462003734791125E-5
GOTERM_MF_FAT	GO:0000166~nucleotide binding	174	15.236427320490368	1.6022727531593086E-8	GRPEL1, TARS2, CLPB, TTL, HIBADH, PRKAR2A, RALA, PRKACA, TUBG1, SAR1B, MTO1, RAB21, RET, OPA1, SUCLG2, RAN, OLA1, PPARGC1B, MYO18B, MAPK6, ATP9A, TUBA4A, RAB12, RGD1564899, MVK, ARL8B, SEPT6, RAB10, PCCA, PRPS1, ME1, DNAH11, ME3, ACADSB, ERBB4, MVD, ACTR3B, NT5C1A, FARS2, MAPKAPK2, OAS2, RRAGD, RIOK2, QRSL1, IVD, GFM1, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, EEF1A2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, IDH3A, VDAC1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, HSPD1, THNSL1, MYH14, PARP1, CRYM, PC, MYH10, STEAP3, ABCF1, KIF22, SPG7, D2HGDH, CPEB3, GTPBP10, MLH3, KCNJ11, ACSF2, CKB, AKT1, MTHFD1, MCCC2, ARHGAP5, LACE1, PAK4, SLC22A4, SUCLA2, ACAD9, TUBA1B, TOP2A, AKT2, DHCR24, RAP2A, ARL1, KIF11, ACTA1, AIFM1, ALDH5A1, PHKG1, G3BP1, ERAL1, MCM2, DARS2, KIF16B, PBK, PFKM, CCT6A, PRKCE, NDUFA10, MCM3, TIMM44, MCM5, RAD51, UBE2N, PRKCQ, DDR1, ADK, RRAS2, LARP7, HIPK2, RRM1, FARSB, PEBP1, TNNI3K, BUB1B, AARS2, NKIRAS2, UGP2, ALDH9A1, RASD2, RAB3A, TF, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, TYMS, GPHN, ACSL1, PARS2, FIGN, UCK2, PRKAA2, ACSL6, HSPA9, EHD4, PDK1, AMHR2, PDK2, DNM1L, ATP1A3, GRSF1, KIF18B, CENPE, ATP1A2, MSRB3, RASL11B, CYBB, TUBA8, GSPT1, GCK, HSPA4L, ABCC8	716	1955	11963	1.4870636814356541	1.5718172250211992E-5	5.239418201519186E-6	2.5253543700642922E-5
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	145	12.697022767075305	2.4038266194507708E-8	TARS2, CLPB, TTL, PRKAR2A, RALA, PRKACA, TUBG1, SAR1B, RAB21, RET, OPA1, SUCLG2, RAN, OLA1, MYO18B, MAPK6, ATP9A, TUBA4A, RAB12, MVK, RGD1564899, ARL8B, SEPT6, RAB10, PCCA, PRPS1, DNAH11, ERBB4, MVD, ACTR3B, FARS2, MAPKAPK2, OAS2, RRAGD, RIOK2, QRSL1, GFM1, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, EEF1A2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, HSPD1, THNSL1, MYH14, PC, MYH10, ABCF1, KIF22, SPG7, GTPBP10, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, ARHGAP5, LACE1, PAK4, SLC22A4, SUCLA2, TUBA1B, TOP2A, AKT2, RAP2A, ARL1, KIF11, ACTA1, PHKG1, ERAL1, MCM2, DARS2, KIF16B, PBK, PFKM, CCT6A, NDUFA10, MCM3, PRKCE, TIMM44, MCM5, RAD51, UBE2N, PRKCQ, DDR1, ADK, RRAS2, RRM1, HIPK2, FARSB, PEBP1, TNNI3K, BUB1B, AARS2, RASD2, NKIRAS2, RAB3A, TF, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, EHD4, PDK1, AMHR2, PDK2, DNM1L, ATP1A3, KIF18B, CENPE, ATP1A2, RASL11B, TUBA8, GSPT1, GCK, HSPA4L, ABCC8	716	1557	11963	1.5559888124634467	2.3581261339500337E-5	5.895367467756429E-6	3.788689345585183E-5
GOTERM_MF_FAT	GO:0001883~purine nucleoside binding	128	11.208406304728546	1.8041541538659035E-7	GRPEL1, TARS2, CLPB, ADORA1, TTL, PRKAR2A, PRKACA, MTO1, RET, SUCLG2, OLA1, MYO18B, MAPK6, ATP9A, MVK, RGD1564899, ARL8B, RAB10, PCCA, PRPS1, DNAH11, ACADSB, MVD, ERBB4, ACTR3B, FARS2, MAPKAPK2, OAS2, RIOK2, QRSL1, IVD, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, THNSL1, HSPD1, MYH14, PC, MYH10, STEAP3, ABCF1, KIF22, D2HGDH, SPG7, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, LACE1, PAK4, SLC22A4, ACAD9, SUCLA2, TOP2A, AKT2, DHCR24, KIF11, ACTA1, PHKG1, AIFM1, MCM2, DARS2, CCT6A, PFKM, PBK, KIF16B, MCM3, NDUFA10, PRKCE, TIMM44, MCM5, RAD51, UBE2N, DDR1, PRKCQ, ADK, RRM1, HIPK2, FARSB, PEBP1, BUB1B, TNNI3K, AARS2, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, PDK1, AMHR2, PDK2, ATP1A3, KIF18B, CENPE, ATP1A2, CYBB, GCK, HSPA4L, ABCC8	716	1370	11963	1.5610488113199854	1.7697187708798356E-4	3.539688120723916E-5	2.843537752594827E-4
GOTERM_MF_FAT	GO:0030554~adenyl nucleotide binding	126	11.033274956217163	2.1109654512943668E-7	GRPEL1, TARS2, CLPB, TTL, PRKAR2A, PRKACA, MTO1, RET, SUCLG2, OLA1, MYO18B, MAPK6, ATP9A, MVK, RGD1564899, RAB10, PCCA, PRPS1, DNAH11, ACADSB, MVD, ERBB4, ACTR3B, FARS2, MAPKAPK2, OAS2, RIOK2, QRSL1, IVD, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, THNSL1, HSPD1, MYH14, PC, MYH10, STEAP3, ABCF1, KIF22, D2HGDH, SPG7, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, LACE1, PAK4, SLC22A4, ACAD9, SUCLA2, TOP2A, AKT2, DHCR24, KIF11, ACTA1, PHKG1, AIFM1, MCM2, CCT6A, PFKM, PBK, KIF16B, DARS2, MCM3, NDUFA10, PRKCE, TIMM44, MCM5, RAD51, UBE2N, DDR1, PRKCQ, ADK, RRM1, HIPK2, FARSB, PEBP1, BUB1B, TNNI3K, AARS2, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, PDK1, AMHR2, PDK2, ATP1A3, KIF18B, CENPE, ATP1A2, CYBB, GCK, HSPA4L, ABCC8	716	1346	11963	1.5640569616575493	2.0706429186267972E-4	3.451369316098685E-5	3.327104052153196E-4
GOTERM_MF_FAT	GO:0001882~nucleoside binding	128	11.208406304728546	2.8126447566784286E-7	GRPEL1, TARS2, CLPB, ADORA1, TTL, PRKAR2A, PRKACA, MTO1, RET, SUCLG2, OLA1, MYO18B, MAPK6, ATP9A, MVK, RGD1564899, ARL8B, RAB10, PCCA, PRPS1, DNAH11, ACADSB, MVD, ERBB4, ACTR3B, FARS2, MAPKAPK2, OAS2, RIOK2, QRSL1, IVD, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ABCG1, ATAD1, EPHA3, GART, PLK4, PRKAR1B, PRKAR1A, MYO16, THNSL1, HSPD1, MYH14, PC, MYH10, STEAP3, ABCF1, KIF22, D2HGDH, SPG7, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, LACE1, PAK4, SLC22A4, ACAD9, SUCLA2, TOP2A, AKT2, DHCR24, KIF11, ACTA1, PHKG1, AIFM1, MCM2, DARS2, CCT6A, PFKM, PBK, KIF16B, MCM3, NDUFA10, PRKCE, TIMM44, MCM5, RAD51, UBE2N, DDR1, PRKCQ, ADK, RRM1, HIPK2, FARSB, PEBP1, BUB1B, TNNI3K, AARS2, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, PDK1, AMHR2, PDK2, ATP1A3, KIF18B, CENPE, ATP1A2, CYBB, GCK, HSPA4L, ABCC8	716	1381	11963	1.5486146788619695	2.758824269173399E-4	3.941643593396993E-5	4.433022301020273E-4
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	116	10.157618213660244	2.4647033542705563E-6	TARS2, CLPB, TTL, PRKAR2A, PRKACA, RET, SUCLG2, OLA1, MYO18B, MAPK6, ATP9A, MVK, RGD1564899, RAB10, PCCA, PRPS1, DNAH11, MVD, ERBB4, ACTR3B, FARS2, MAPKAPK2, OAS2, RIOK2, QRSL1, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, HCN2, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ATAD1, ABCG1, GART, EPHA3, PLK4, PRKAR1B, PRKAR1A, MYO16, THNSL1, HSPD1, MYH14, MYH10, PC, ABCF1, KIF22, SPG7, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, LACE1, PAK4, SLC22A4, SUCLA2, TOP2A, AKT2, KIF11, ACTA1, PHKG1, MCM2, CCT6A, PFKM, PBK, KIF16B, DARS2, MCM3, NDUFA10, PRKCE, TIMM44, MCM5, RAD51, UBE2N, DDR1, PRKCQ, ADK, RRM1, HIPK2, FARSB, BUB1B, TNNI3K, PEBP1, AARS2, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, PDK1, AMHR2, PDK2, ATP1A3, KIF18B, CENPE, ATP1A2, GCK, HSPA4L, ABCC8	716	1270	11963	1.5260942242554876	0.0024149562601685215	3.021889529982724E-4	0.0038845676603393997
GOTERM_MF_FAT	GO:0005524~ATP binding	112	9.807355516637479	7.804870684570456E-6	TARS2, CLPB, TTL, PRKACA, RET, SUCLG2, OLA1, MYO18B, MAPK6, ATP9A, MVK, RGD1564899, RAB10, PCCA, PRPS1, DNAH11, MVD, ERBB4, ACTR3B, FARS2, OAS2, MAPKAPK2, RIOK2, QRSL1, SBK2, LMTK2, DYRK3, DYRK2, DCAKD, MAP2K4, GARS, AK2, DLAT, ABCB7, ATP13A3, AFG3L1, ATAD1, ABCG1, GART, EPHA3, PLK4, MYO16, THNSL1, HSPD1, MYH14, MYH10, PC, ABCF1, KIF22, SPG7, MLH3, KCNJ11, ACSF2, CKB, MTHFD1, AKT1, MCCC2, LACE1, PAK4, SLC22A4, SUCLA2, TOP2A, AKT2, KIF11, ACTA1, PHKG1, MCM2, CCT6A, PFKM, PBK, KIF16B, DARS2, MCM3, NDUFA10, PRKCE, TIMM44, MCM5, RAD51, UBE2N, DDR1, PRKCQ, ADK, RRM1, HIPK2, FARSB, BUB1B, TNNI3K, PEBP1, AARS2, FKBP4, HK2, HK1, KIT, DNAH5, TRIB1, ACSL1, FIGN, PARS2, UCK2, PRKAA2, ACSL6, HSPA9, AMHR2, PDK1, PDK2, ATP1A3, KIF18B, CENPE, ATP1A2, GCK, HSPA4L, ABCC8	716	1245	11963	1.503058042224765	0.007627370864517147	8.503724527901824E-4	0.012300609434978682
GOTERM_MF_FAT	GO:0048037~cofactor binding	39	3.4150612959719786	9.559930113560493E-6	STEAP3, ME1, ME3, D2HGDH, ACADSB, CCBL1, OGDH, HIBADH, GOT2, TYMS, ALAS1, GOT1, IVD, GCSH, NQO1, ACAD9, GPT2, MTO1, DHCR24, NQO2, DLST, SUOX, DDC, ALDH6A1, SHMT2, AIFM1, ALDH5A1, HMBS, BIRC5, DLAT, IDH3A, DBT, CTH, CYBB, THNSL1, PARP1, CRYM, ALDH9A1, PYGB	716	301	11963	2.164836949460829	0.009334496828022787	9.373939984443913E-4	0.015066417897713347
